20151130_120108,pasta_ricotta_e_salsiccia,559   576  1343   576  1343  1368   559  1368
20151130_120108,torta_salata_spinaci_e_ricotta,1743  1017  2554  1017  2554  1708  1743  1708
20151130_120108,fagiolini,1539  1381  2434  1381  2434  2106  1539  2106
20151130_120131,pasta_tonno_e_piselli,1576   403  2537   403  2537  1364  1576  1364
20151130_120131,torta_salata_spinaci_e_ricotta,332   651  1220   651  1220  1246   332  1246
20151130_120131,finocchi_in_umido,378  1114  1173  1114  1173  1698   378  1698
20151130_120206,pane,2022   523  2559   523  2559  1092  2022  1092
20151130_120206,budino,2584   362  3109   362  3109   853  2584   853
20151130_120206,pasta_ricotta_e_salsiccia,1426  1200  2218  1200  2218  2025  1426  2025
20151130_120206,cotoletta,331   445  1075   445  1075  1176   331  1176
20151130_120206,finocchi_in_umido,600   845  1354   845  1354  1496   600  1496
20151130_120229,budino,1167   143  1618   143  1618   610  1167   610
20151130_120229,medaglioni_di_carne,1756   607  2485   607  2485  1239  1756  1239
20151130_120229,finocchi_in_umido,1979   940  2646   940  2646  1631  1979  1631
20151130_120229,passato_alla_piemontese,390   695  1246   695  1246  1540   390  1540
20151130_120259,budino,1157   185  1600   185  1600   643  1157   643
20151130_120259,pasta_ricotta_e_salsiccia,1751   514  2676   514  2676  1384  1751  1384
20151130_120259,cotoletta,754   834  1487   834  1487  1675   754  1675
20151130_120259,piselli,285   878  1031   878  1031  1689   285  1689
20151130_120318,pane,1280   188  1746   188  1746   654  1280   654
20151130_120318,yogurt,1676   193  2196   193  2196   710  1676   710
20151130_120318,insalata_mista,2250   162  3243   162  3243  1212  2250  1212
20151130_120318,arrosto,1450  1034  2171  1034  2171  1607  1450  1607
20151130_120331,pane,1578   517  2065   517  2065   935  1578   935
20151130_120331,pasta_tonno_e_piselli,425   943  1350   943  1350  1825   425  1825
20151130_120331,torta_salata_spinaci_e_ricotta,1834   862  2740   862  2740  1675  1834  1675
20151130_120331,finocchi_in_umido,1712  1468  2403  1468  2403  1896  1712  1896
20151130_120343,pane,2575   302  3130   302  3130   839  2575   839
20151130_120343,mandarini,2569   804  2857   804  2857  1045  2569  1045
20151130_120343,mandarini,2279   700  2564   700  2564   951  2279   951
20151130_120343,pasta_ricotta_e_salsiccia,1559  1025  2468  1025  2468  1901  1559  1901
20151130_120343,cotoletta,695   367  1260   367  1260  1182   695  1182
20151130_120343,finocchi_in_umido,306   628   939   628   939  1378   306  1378
20151130_120353,yogurt,92  276  604  276  604  728   92  728
20151130_120353,pasta_bianco,1903  1050  2892  1050  2892  2020  1903  2020
20151130_120353,cotoletta,532   890  1375   890  1375  1887   532  1887
20151130_120353,carote,907  1031  1712  1031  1712  1887   907  1887
20151130_120425,pizza,113   552  2067   552  2067  1860   113  1860
20151130_120425,patatine_fritte,2526   171  3126   171  3126  1163  2526  1163
20151130_120455,pane,1623   343  2064   343  2064   854  1623   854
20151130_120455,pasta_ricotta_e_salsiccia,437   559  1312   559  1312  1357   437  1357
20151130_120455,carote,2173   234  3031   234  3031  1109  2173  1109
20151130_120839,carote,425   351  1300   351  1300  1153   425  1153
20151130_120943,pane,2481   342  2955   342  2955   772  2481   772
20151130_120943,pane,2007   196  2567   196  2567   690  2007   690
20151130_120943,pasta_ricotta_e_salsiccia,2021   960  2826   960  2826  1801  2021  1801
20151130_120943,cotoletta,871   867  1340   867  1340  1518   871  1518
20151130_120943,patate/pure,534  1164  1162  1164  1162  1845   534  1845
20151130_120958,pane,676   312  1124   312  1124   845   676   845
20151130_120958,pasta_ricotta_e_salsiccia,1867   954  2713   954  2713  1763  1867  1763
20151130_120958,arrosto,839  1062  1330  1062  1330  1823   839  1823
20151130_120958,piselli,373  1086   962  1086   962  1836   373  1836
20151130_121105,pane,1419   398  1903   398  1903   912  1419   912
20151130_121105,budino,315  262  785  262  785  721  315  721
20151130_121105,pasta_tonno_e_piselli,325   946  1251   946  1251  1810   325  1810
20151130_121105,cotoletta,2085   975  2700   975  2700  1621  2085  1621
20151130_121105,patate/pure,1717  1181  2314  1181  2314  1873  1717  1873
20151130_121124,budino,2035   595  2429   595  2429  1000  2035  1000
20151130_121124,cotoletta,1715  1185  2809  1185  2809  2146  1715  2146
20151130_121124,patatine_fritte,370  1162   942  1162   942  2046   370  2046
20151130_121144,cotoletta,1812   534  2910   534  2910  1489  1812  1489
20151130_121144,patatine_fritte,615   715  1387   715  1387  1587   615  1587
20151130_121212,mandarini,362  329  638  329  638  590  362  590
20151130_121212,mandarini,397  667  710  667  710  946  397  946
20151130_121212,merluzzo_alle_olive,1615   540  2331   540  2331  1179  1615  1179
20151130_121212,finocchi_in_umido,1336   668  2135   668  2135  1425  1336  1425
20151130_121224,budino,2406   225  2948   225  2948   735  2406   735
20151130_121224,pasta_tonno_e_piselli,251   437  1218   437  1218  1278   251  1278
20151130_121224,cotoletta,1487   959  2492   959  2492  1795  1487  1795
20151130_121224,patate/pure,1373  1279  2037  1279  2037  1934  1373  1934
20151130_121249,budino,281  176  778  176  778  640  281  640
20151130_121249,pasta_tonno_e_piselli,631   970  1525   970  1525  1864   631  1864
20151130_121249,medaglioni_di_carne,1935   393  2484   393  2484  1204  1935  1204
20151130_121249,piselli,2229   564  2914   564  2914  1345  2229  1345
20151130_121302,pane,1512   398  1929   398  1929   919  1512   919
20151130_121302,mandarini,757   610  1042   610  1042   882   757   882
20151130_121302,mandarini,518   735   798   735   798  1015   518  1015
20151130_121302,pasta_ricotta_e_salsiccia,1954   696  2757   696  2757  1639  1954  1639
20151130_121302,cotoletta,750  1237  1782  1237  1782  1775   750  1775
20151130_121302,patate/pure,818  1584  1542  1584  1542  2225   818  2225
20151130_121320,mandarini,907   250  1185   250  1185   546   907   546
20151130_121320,cotoletta,1492   626  2395   626  2395  1262  1492  1262
20151130_121320,piselli,1451   942  2328   942  2328  1657  1451  1657
20151130_121343,mandarini,1120   464  1531   464  1531   881  1120   881
20151130_121343,cotoletta,1664   843  2464   843  2464  1525  1664  1525
20151130_121343,piselli,1548  1054  2201  1054  2201  1720  1548  1720
20151130_121353,pasta_tonno_e_piselli,725   956  1673   956  1673  1860   725  1860
20151130_121414,torta_salata_spinaci_e_ricotta,1787   745  2732   745  2732  1779  1787  1779
20151130_121414,piselli,1589  1078  2189  1078  2189  1837  1589  1837
20151130_121453,pane,564   382  1054   382  1054   851   564   851
20151130_121453,pasta_ricotta_e_salsiccia,628  1020  1500  1020  1500  1843   628  1843
20151130_121453,cotoletta,2260   550  2942   550  2942  1532  2260  1532
20151130_121453,patate/pure,1921   718  2435   718  2435  1460  1921  1460
20151130_121522,pasta_tonno_e_piselli,1862   462  2832   462  2832  1375  1862  1375
20151130_121522,torta_salata_spinaci_e_ricotta,803     3  1632     3  1632   801   803   801
20151130_121522,piselli,529   329  1276   329  1276  1076   529  1076
20151130_121536,pasta_ricotta_e_salsiccia,525   756  1389   756  1389  1578   525  1578
20151130_121536,cotoletta,2040   856  3057   856  3057  1596  2040  1596
20151130_121536,piselli,1928  1085  2631  1085  2631  1820  1928  1820
20151130_121548,pasta_ricotta_e_salsiccia,1320   626  2260   626  2260  1571  1320  1571
20151130_121600,pane,1678   285  2092   285  2092   814  1678   814
20151130_121600,pane,1259   274  1665   274  1665   802  1259   802
20151130_121600,yogurt,759    78  1181    78  1181   554   759   554
20151130_121600,pasta_ricotta_e_salsiccia,720  1014  1556  1014  1556  1834   720  1834
20151130_121600,medaglioni_di_carne,1950  1482  2710  1482  2710  2008  1950  2008
20151130_121600,insalata_mista,2142    89  3206    89  3206  1179  2142  1179
20151130_121609,pizza,1200   475  2675   475  2675  2131  1200  2131
20151130_121609,patatine_fritte,351   421   993   421   993  1298   351  1298
20151130_121642,arancia,223   59  689   59  689  521  223  521
20151130_121642,patate/pure,967  1340  1753  1340  1753  2059   967  2059
20151130_121642,carote,546   185  1451   185  1451  1046   546  1046
20151130_121642,riso_bianco,1751   421  2615   421  2615  1195  1751  1195
20151130_121726,pane,525  396  988  396  988  845  525  845
20151130_121726,yogurt,2329   279  2796   279  2796   704  2329   704
20151130_121726,pasta_ricotta_e_salsiccia,554  1032  1404  1032  1404  1957   554  1957
20151130_121726,merluzzo_alle_olive,1903   779  2610   779  2610  1489  1903  1489
20151130_121726,patate/pure,1854  1240  2582  1240  2582  1787  1854  1787
20151130_122101,yogurt,695   190  1215   190  1215   717   695   717
20151130_122101,cotoletta,1264   846  1893   846  1893  1334  1264  1334
20151130_122101,piselli,1139  1196  1918  1196  1918  1832  1139  1832
20151130_122101,insalata_mista,2114   345  3112   345  3112  1165  2114  1165
20151130_122114,budino,2471   354  3028   354  3028   900  2471   900
20151130_122114,patatine_fritte,1570   446  2370   446  2370  1409  1570  1409
20151130_122114,cotoletta,570   528  1270   528  1270  1192   570  1192
20151130_122130,arancia,902   247  1343   247  1343   700   902   700
20151130_122130,pasta_tonno_e_piselli,1400   702  2397   702  2397  1739  1400  1739
20151130_122155,arancia,112   700   559   700   559  1115   112  1115
20151130_122155,pasta_tonno_e_piselli,1864  1043  2867  1043  2867  2092  1864  2092
20151130_122155,cotoletta,1131   562  1682   562  1682  1364  1131  1364
20151130_122155,patate/pure,698   492  1321   492  1321  1142   698  1142
20151130_122203,pane,1386   578  1813   578  1813  1048  1386  1048
20151130_122203,mele,2143   629  2768   629  2768  1071  2143  1071
20151130_122203,pasta_tonno_e_piselli,251   470  1182   470  1182  1357   251  1357
20151130_122203,cotoletta,1540  1185  2221  1185  2221  1800  1540  1800
20151130_122203,patate/pure,1371  1589  2029  1589  2029  2195  1371  2195
20151130_122212,pane,564   155  1159   155  1159   614   564   614
20151130_122212,mandarini,577   710   905   710   905  1000   577  1000
20151130_122212,mandarini,283  658  578  658  578  935  283  935
20151130_122212,mandarini,278   954   607   954   607  1265   278  1265
20151130_122212,pasta_ricotta_e_salsiccia,1084  1060  1971  1060  1971  2050  1084  2050
20151130_122212,medaglioni_di_carne,2226   343  2957   343  2957   926  2226   926
20151130_122212,patate/pure,2101   704  2804   704  2804  1228  2101  1228
20151130_122225,pane,1392   285  1803   285  1803   855  1392   855
20151130_122225,pane,919   427  1389   427  1389   893   919   893
20151130_122225,pane,409  439  869  439  869  893  409  893
20151130_122225,mandarini,2647   522  2975   522  2975   882  2647   882
20151130_122225,mandarini,2343   596  2629   596  2629   951  2343   951
20151130_122225,pasta_sugo,442  1059  1312  1059  1312  2100   442  2100
20151130_122225,medaglioni_di_carne,1707  1190  2450  1190  2450  1793  1707  1793
20151130_122225,patate/pure,1942  1554  2535  1554  2535  2100  1942  2100
20151130_122317,yogurt,2098   435  2557   435  2557   893  2098   893
20151130_122317,piselli,1039   835  1792   835  1792  1518  1039  1518
20151130_122317,cotoletta,1025   376  1681   376  1681  1035  1025  1035
20151130_122328,cotoletta,979   940  1620   940  1620  1537   979  1537
20151130_122328,piselli,687  1150  1421  1150  1421  1826   687  1826
20151130_122350,pane,1391   222  1996   222  1996   772  1391   772
20151130_122350,pane,1373  1382  1900  1382  1900  1998  1373  1998
20151130_122350,arancia,182  1796   692  1796   692  2276   182  2276
20151130_122350,pasta_tonno_e_piselli,381   517  1346   517  1346  1403   381  1403
20151130_122350,merluzzo_alle_olive,2201   631  2856   631  2856  1334  2201  1334
20151130_122350,patate/pure,1843  1026  2609  1026  2609  1565  1843  1565
20151130_122401,pasta_ricotta_e_salsiccia,2021   800  2934   800  2934  1767  2021  1767
20151130_122401,cotoletta,967   940  1776   940  1776  1445   967  1445
20151130_122401,piselli,750  1185  1539  1185  1539  1971   750  1971
20151130_122412,pane,1082   296  1593   296  1593   739  1082   739
20151130_122412,yogurt,493  210  962  210  962  684  493  684
20151130_122412,pasta_tonno_e_piselli,382  1003  1281  1003  1281  1960   382  1960
20151130_122412,cotoletta,1901   976  2667   976  2667  1529  1901  1529
20151130_122412,piselli,1818  1368  2612  1368  2612  1968  1818  1968
20151130_122518,pane,1448   239  2022   239  2022   729  1448   729
20151130_122518,yogurt,2521   254  3018   254  3018   707  2521   707
20151130_122518,arrosto,1810   900  2575   900  2575  1404  1810  1404
20151130_122518,finocchi_in_umido,1942  1142  2662  1142  2662  1925  1942  1925
20151130_122518,passato_alla_piemontese,481   550  1373   550  1373  1487   481  1487
20151130_122530,merluzzo_alle_olive,1514   795  2073   795  2073  1618  1514  1618
20151130_122541,torta_ananas,1082   490  1535   490  1535  1121  1082  1121
20151130_122541,pane,1625   112  2157   112  2157   668  1625   668
20151130_122541,pasta_ricotta_e_salsiccia,1954   956  2854   956  2854  1818  1954  1818
20151130_122541,merluzzo_alle_olive,621  1128  1307  1128  1307  1771   621  1771
20151130_122541,patate/pure,656  1629  1379  1629  1379  2160   656  2160
20151203_121413,pasta_sugo_vegetariano,800   651  1710   651  1710  1675   800  1675
20151203_121413,carote,2112   657  3035   657  3035  1517  2112  1517
20151203_121442,pasta_tonno,1896   637  2846   637  2846  1525  1896  1525
20151203_121442,cibo_bianco_non_identificato,782  1418  1442  1418  1442  1878   782  1878
20151203_121442,guazzetto_di_calamari,714   951  1568   951  1568  1535   714  1535
20151203_121602,budino,832   313  1253   313  1253   736   832   736
20151203_121602,pane,2370   301  2832   301  2832   737  2370   737
20151203_121602,pasta_tonno,1857   753  2650   753  2650  1721  1857  1721
20151203_121602,guazzetto_di_calamari,487   890  1253   890  1253  1775   487  1775
20151203_121602,carote,825  1271  1439  1271  1439  1945   825  1945
20151203_121641,pane,1579   253  2063   253  2063   769  1579   769
20151203_121641,arancia,2035   195  2467   195  2467   590  2035   590
20151203_121641,patatine_fritte,370   203  1253   203  1253   779   370   779
20151203_121641,pasta_tonno,1493   992  2351   992  2351  1934  1493  1934
20151203_121641,stinco_di_maiale,173  1178  1081  1178  1081  1590   173  1590
20151203_121733,strudel,807   678  1160   678  1160  1496   807  1496
20151203_121733,pasta_tonno,1629   876  2556   876  2556  1820  1629  1820
20151203_121742,pasta_tonno,384   767  1367   767  1367  1679   384  1679
20151203_121742,arrosto,2064   990  2607   990  2607  1729  2064  1729
20151203_121835,pane,718   362  1190   362  1190   903   718   903
20151203_121835,arancia,2454   284  2843   284  2843   637  2454   637
20151203_121835,pasta_tonno,1612   720  2487   720  2487  1568  1612  1568
20151203_121835,fagiolini,303  1165  1029  1165  1029  2006   303  2006
20151203_121835,zucchine_impanate,498  1131  1128  1131  1128  1876   498  1876
20151203_122411,pane,1881   962  2376   962  2376  1548  1881  1548
20151203_122411,cibo_bianco_non_identificato,603  1050  1384  1050  1384  1625   603  1625
20151203_122411,guazzetto_di_calamari,573   731  1328   731  1328  1242   573  1242
20151203_122436,carote,643   836  1571   836  1571  1347   643  1347
20151203_122436,zucchine_impanate,592   500  1448   500  1448  1092   592  1092
20151203_122449,pane,2370   300  2846   300  2846   827  2370   827
20151203_122449,budino,1906   251  2321   251  2321   664  1906   664
20151203_122449,pasta_tonno,1890  1134  2750  1134  2750  2040  1890  2040
20151203_122449,guazzetto_di_calamari,670   971  1414   971  1414  1650   670  1650
20151203_122449,fagiolini,451   993  1375   993  1375  1925   451  1925
20151203_122523,yogurt,2584   293  3110   293  3110   750  2584   750
20151203_122523,pasta_tonno,1756   926  2676   926  2676  1821  1756  1821
20151203_122523,stinco_di_maiale,475   770  1362   770  1362  1250   475  1250
20151203_122523,carote,593  1132  1323  1132  1323  1631   593  1631
20151203_122815,pasta_sugo_vegetariano,1925   367  2993   367  2993  1339  1925  1339
20151203_122815,zucchine_impanate,635  1031  1401  1031  1401  1771   635  1771
20151203_122824,pane,2402   828  2962   828  2962  1362  2402  1362
20151203_122824,mele,1937   462  2384   462  2384   881  1937   881
20151203_122824,pasta_sugo_vegetariano,1554  1157  2568  1157  2568  2062  1554  2062
20151203_122824,fagiolini,584  1042  1312  1042  1312  1987   584  1987
20151203_122824,scaloppine,335  1096   900  1096   900  1939   335  1939
20151203_122902,budino,457  282  940  282  940  735  457  735
20151203_122902,pasta_tonno,1700   556  2618   556  2618  1446  1700  1446
20151203_122902,zucchine_impanate,342   992  1267   992  1267  1621   342  1621
20151203_122902,zucchine_umido,482  1293  1307  1293  1307  1992   482  1992
20151203_122910,pane,550   285  1100   285  1100   809   550   809
20151203_122910,pasta_tonno,1387   440  2287   440  2287  1295  1387  1295
20151203_122910,zucchine_impanate,275  1084   900  1084   900  1909   275  1909
20151203_122910,zucchine_umido,596  1115  1171  1115  1171  1998   596  1998
20151203_122955,pane,2187   132  2690   132  2690   630  2187   630
20151203_122955,pane,2457   521  2962   521  2962  1026  2457  1026
20151203_122955,pasta_tonno,264   276  1257   276  1257  1360   264  1360
20151203_122955,zucchine_impanate,1714  1006  2331  1006  2331  1657  1714  1657
20151203_122955,carote,1518  1192  2256  1192  2256  1982  1518  1982
20151203_123019,pane,1438   336  1963   336  1963   839  1438   839
20151203_123019,budino,1315   743  1714   743  1714  1212  1315  1212
20151203_123019,pasta_tonno,365   931  1237   931  1237  1829   365  1829
20151203_123019,guazzetto_di_calamari,1814   926  2443   926  2443  1560  1814  1560
20151203_123019,carote,1960  1090  2707  1090  2707  1792  1960  1792
20151203_123344,zucchine_umido,970   703  1731   703  1731  1368   970  1368
20151203_123344,scaloppine,729   459  1578   459  1578  1195   729  1195
20151203_123432,pane,1390  1553  2037  1553  2037  2117  1390  2117
20151203_123432,pasta_sugo_vegetariano,2043   837  3040   837  3040  1815  2043  1815
20151203_123432,scaloppine,456   710  1375   710  1375  1295   456  1295
20151203_123432,patatine_fritte,1340   260  2393   260  2393   860  1340   860
20151203_124309,pane,2219   646  2701   646  2701  1241  2219  1241
20151203_124309,roastbeef,1332   759  2065   759  2065  1471  1332  1471
20151203_124309,patatine_fritte,259   507  1024   507  1024  1228   259  1228
20151203_124353,pane,1768   295  2357   295  2357   816  1768   816
20151203_124353,arancia,2451   846  2937   846  2937  1273  2451  1273
20151203_124353,pasta_tonno,1331  1020  2365  1020  2365  1976  1331  1976
20151203_124353,guazzetto_di_calamari,182   662  1050   662  1050  1557   182  1557
20151203_124353,zucchine_umido,89   529   801   529   801  1170    89  1170
20151203_124422,pane,1476   236  1993   236  1993   770  1476   770
20151203_124422,arancia,2321   337  2875   337  2875   762  2321   762
20151203_124422,pasta_sugo_vegetariano,225   406  1281   406  1281  1443   225  1443
20151203_124422,zucchine_impanate,1351  1090  2262  1090  2262  1795  1351  1795
20151203_124422,zucchine_umido,1564  1362  2396  1362  2396  2146  1564  2146
20151203_124440,pane,2370   364  3020   364  3020   924  2370   924
20151203_124440,pane,2572   865  3138   865  3138  1442  2572  1442
20151203_124440,patatine_fritte,1439   367  2337   367  2337   985  1439   985
20151203_124440,scaloppine,1250  1231  1921  1231  1921  2026  1250  2026
20151203_124440,insalata_mista,471   470  1326   470  1326  1368   471  1368
20151203_124501,carote,311   843   928   843   928  1514   311  1514
20151203_124501,roastbeef,562   635  1370   635  1370  1162   562  1162
20151203_124501,pasta_tonno,1940   637  2820   637  2820  1528  1940  1528
20151203_124558,pizza,543   752  2602   752  2602  2034   543  2034
20151203_124615,budino,568   218  1010   218  1010   690   568   690
20151203_124615,pasta_tonno,712   965  1757   965  1757  2037   712  2037
20151203_124615,guazzetto_di_calamari,2085   451  3017   451  3017  1179  2085  1179
20151203_124649,pasta_sugo_vegetariano,793   554  1939   554  1939  1576   793  1576
20151203_124659,stinco_di_maiale,810   634  1657   634  1657  1307   810  1307
20151203_124659,carote,701   875  1489   875  1489  1652   701  1652
20151203_124739,pasta_sugo_vegetariano,1118   490  2195   490  2195  1601  1118  1601
20151203_124827,pane,1500   157  2115   157  2115   667  1500   667
20151203_124827,insalata_mista,12   176   975   176   975  1232    12  1232
20151203_124827,zucchine_impanate,1360  1092  2062  1092  2062  1790  1360  1790
20151203_124903,scaloppine,319   326  1080   326  1080  1486   319  1486
20151203_124903,patatine_fritte,1393   193  1960   193  1960  1032  1393  1032
20151203_124923,pane,2390   137  3051   137  3051   659  2390   659
20151203_124923,pasta_tonno,1910   832  2892   832  2892  1853  1910  1853
20151203_124923,guazzetto_di_calamari,600   860  1462   860  1462  1792   600  1792
20151203_124923,carote,890  1103  1632  1103  1632  1895   890  1895
20151203_125059,pane,2563   330  3138   330  3138   912  2563   912
20151203_125059,budino,117  232  617  232  617  704  117  704
20151203_125059,pasta_tonno,179  1060  1412  1060  1412  2171   179  2171
20151203_125059,scaloppine,1495   265  2375   265  2375   910  1495   910
20151203_125059,carote,1370   454  2420   454  2420  1267  1370  1267
20151203_125059,patatine_fritte,2360  1040  3173  1040  3173  1870  2360  1870
20151203_125110,pane,1643   208  2298   208  2298   724  1643   724
20151203_125110,budino,2407   212  2910   212  2910   701  2407   701
20151203_125110,pasta_sugo_vegetariano,267   410  1228   410  1228  1318   267  1318
20151203_125110,scaloppine,1525   862  2267   862  2267  1492  1525  1492
20151203_125110,carote,1435  1120  2384  1120  2384  1909  1435  1909
20151203_125225,pane,629   218  1176   218  1176   828   629   828
20151203_125225,mele,1593   315  2046   315  2046   801  1593   801
20151203_125225,pasta_tonno,404  1118  1421  1118  1421  2143   404  2143
20151203_125225,scaloppine,2179   912  2950   912  2950  1793  2179  1793
20151203_125225,zucchine_umido,1889  1173  2640  1173  2640  1982  1889  1982
20151203_125246,pane,1503   158  2108   158  2108   660  1503   660
20151203_125246,mele,2482   301  3026   301  3026   765  2482   765
20151203_125246,pasta_tonno,335  1032  1584  1032  1584  2042   335  2042
20151203_125246,zucchine_impanate,1842  1193  2607  1193  2607  2003  1842  2003
20151203_125246,carote,2032  1415  2876  1415  2876  2350  2032  2350
20151203_125258,pane,96  1472   775  1472   775  2079    96  2079
20151203_125258,mele,1082   203  1525   203  1525   656  1082   656
20151203_125258,carote,51   215   990   215   990  1089    51  1089
20151203_125258,stinco_di_maiale,1003  1065  1960  1065  1960  1959  1003  1959
20151203_125258,pasta_sugo_vegetariano,2135   460  3198   460  3198  1370  2135  1370
20151203_125317,pane,2143   175  2843   175  2843   757  2143   757
20151203_125317,pasta_sugo_vegetariano,1665   781  2650   781  2650  1803  1665  1803
20151203_125317,roastbeef,129   821   970   821   970  1620   129  1620
20151203_125317,carote,475   656  1196   656  1196  1489   475  1489
20151203_125620,yogurt,485   362  1015   362  1015   915   485   915
20151203_125620,pasta_tonno,1334   678  2353   678  2353  1792  1334  1792
20151203_125638,yogurt,2237   576  2726   576  2726  1020  2237  1020
20151203_125638,pasta_tonno,792   442  1693   442  1693  1365   792  1365
20151203_125638,guazzetto_di_calamari,1834  1145  2781  1145  2781  2065  1834  2065
20151203_125657,pane,2390   407  2984   407  2984   965  2390   965
20151203_125657,pere,1379   168  1757   168  1757   668  1379   668
20151203_125657,pasta_tonno,245   215  1187   215  1187  1193   245  1193
20151203_125657,cibo_bianco_non_identificato,1381  1517  2150  1517  2150  1968  1381  1968
20151203_125657,roastbeef,1475  1040  2340  1040  2340  1690  1475  1690
20151203_125657,fagiolini,990  1065  1632  1065  1632  1735   990  1735
20151203_130030,pane,1082   219  1531   219  1531   709  1082   709
20151203_130030,yogurt,246  156  773  156  773  682  246  682
20151203_130030,pasta_sugo_vegetariano,1860   557  2775   557  2775  1465  1860  1465
20151203_130030,scaloppine,432   871  1282   871  1282  1564   432  1564
20151203_130030,cibo_bianco_non_identificato,684  1243  1468  1243  1468  2010   684  2010
20151203_130529,yogurt,190  146  745  146  745  715  190  715
20151203_130529,pasta_sugo_vegetariano,1996   468  2960   468  2960  1401  1996  1401
20151203_130529,roastbeef,657   734  1400   734  1400  1284   657  1284
20151203_130529,carote,489  1068  1306  1068  1306  1831   489  1831
20151203_130542,pane,268  257  855  257  855  869  268  869
20151203_130542,pane,871   222  1384   222  1384   769   871   769
20151203_130542,yogurt,2759   196  3257   196  3257   695  2759   695
20151203_130542,pasta_sugo_vegetariano,1700   345  2771   345  2771  1292  1700  1292
20151203_130542,roastbeef,626  1145  1264  1145  1264  1825   626  1825
20151203_130542,cibo_bianco_non_identificato,295  1414  1096  1414  1096  2115   295  2115
20151203_130620,budino,465  412  921  412  921  897  465  897
20151203_130620,pane,2335   326  2975   326  2975   801  2335   801
20151203_130620,pasta_sugo_vegetariano,1071   832  2068   832  2068  1809  1071  1809
20151203_130633,pane,2213   169  2860   169  2860   658  2213   658
20151203_130633,pasta_sugo_vegetariano,1928   832  3019   832  3019  1852  1928  1852
20151203_130633,guazzetto_di_calamari,550   743  1465   743  1465  1389   550  1389
20151203_130633,carote,404  1078  1291  1078  1291  1747   404  1747
20151203_130658,pane,1881   585  2376   585  2376  1071  1881  1071
20151203_130658,pasta_sugo_vegetariano,2035  1200  3018  1200  3018  2126  2035  2126
20151203_130658,guazzetto_di_calamari,1007  1162  1739  1162  1739  1968  1007  1968
20151203_130658,fagiolini,645  1400  1559  1400  1559  2218   645  2218
20151203_130726,pane,2373   357  2931   357  2931   971  2373   971
20151203_130726,riso_bianco,368   432  1210   432  1210  1176   368  1176
20151203_130726,stinco_di_maiale,1726   846  2525   846  2525  1571  1726  1571
20151203_130726,carote,1592  1193  2339  1193  2339  1842  1592  1842
20151203_130820,pizza,717   471  2289   471  2289  2039   717  2039
20151203_130936,pane,1206   580  1785   580  1785  1034  1206  1034
20151203_130936,yogurt,2132   250  2568   250  2568   675  2132   675
20151203_130936,pasta_sugo,473  1125  1498  1125  1498  2106   473  2106
20151203_130958,pane,1468   488  1935   488  1935   938  1468   938
20151203_130958,pere,2100   645  2532   645  2532  1015  2100  1015
20151203_130958,pasta_sugo_vegetariano,471   537  1342   537  1342  1406   471  1406
20151203_130958,guazzetto_di_calamari,1400  1192  2043  1192  2043  2125  1400  2125
20151203_130958,carote,1745  1442  2340  1442  2340  2179  1745  2179
20151203_131008,pane,1484  1543  2177  1543  2177  2196  1484  2196
20151203_131008,pere,2354  1554  2882  1554  2882  2084  2354  2084
20151203_131008,insalata_mista,12  1164   934  1164   934  2207    12  2207
20151203_131008,stinco_di_maiale,576   256  1260   256  1260  1034   576  1034
20151203_131008,pasta_tonno,1759   190  2753   190  2753  1020  1759  1020
20151203_131042,pane,1984   265  2550   265  2550   754  1984   754
20151203_131042,pasta_sugo_vegetariano,921   489  1950   489  1950  1381   921  1381
20151203_131042,scaloppine,2171   775  3115   775  3115  1475  2171  1475
20151203_131042,zucchine_umido,2139  1125  2942  1125  2942  1742  2139  1742
20151203_131042,mandarini,517  1500   840  1500   840  1812   517  1812
20151203_131042,mandarini,301  1370   601  1370   601  1659   301  1659
20151203_131042,mandarini,232  1765   514  1765   514  2035   232  2035
20151203_131054,yogurt,1964   617  2385   617  2385  1060  1964  1060
20151203_131054,crema_zucca_e_fagioli,946   971  1978   971  1978  1970   946  1970
20151203_131110,pane,1380   467  1898   467  1898   940  1380   940
20151203_131110,yogurt,170  193  662  193  662  651  170  651
20151203_131110,stinco_di_maiale,440   637  1150   637  1150  1490   440  1490
20151203_131110,pasta_tonno,2067   440  3031   440  3031  1209  2067  1209
20151203_131110,patatine_fritte,1362  1185  2128  1185  2128  2123  1362  2123
20151203_131136,patatine_fritte,418   335  1260   335  1260  1004   418  1004
20151203_131136,pasta_sugo_vegetariano,1265   876  2201   876  2201  1856  1265  1856
20151203_131206,pane,1550   321  2082   321  2082   818  1550   818
20151203_131206,pane,2023   300  2550   300  2550   800  2023   800
20151203_131206,mandarini,1032   367  1278   367  1278   619  1032   619
20151203_131206,mandarini,932   590  1221   590  1221   878   932   878
20151203_131206,patatine_fritte,2593   431  3176   431  3176  1159  2593  1159
20151203_131206,pasta_tonno,1587   939  2590   939  2590  1845  1587  1845
20151203_131206,stinco_di_maiale,457  1321  1381  1321  1381  2015   457  2015
20151203_131227,mandarini,491  1386   764  1386   764  1643   491  1643
20151203_131227,mandarini,310  1578   580  1578   580  1843   310  1843
20151203_131227,pizza,830   643  2582   643  2582  1891   830  1891
20151203_131252,pane,1485   608  2080   608  2080  1085  1485  1085
